"y","z[0]","z[1]","z[2]","z[3]","z[4]","z[5]","z[6]","z[7]","z[8]","z[9]","z[10]","z[11]","z[12]","z[13]","z[14]","z[15]","z[16]","z[17]","z[18]","z[19]","z[20]","z[21]","z[22]","z[23]","z[24]","z[25]","z[26]","z[27]","z[28]","z[29]","z[30]","z[31]","z[32]","z[33]","z[34]","z[35]","z[36]","z[37]","z[38]","z[39]","z[40]","z[41]","z[42]","z[43]","z[44]","z[45]","z[46]","z[47]","z[48]","z[49]","z[50]","z[51]","z[52]","z[53]"
"MAP4K4","0.2375","0.2030542986425339","0.04292986425339366","0.15345022624434387","0.14751131221719455","0.1394230769230769","0.13031674208144794","0.49355203619909493","0.22344457013574656","0.327658371040724","0.2040158371040724","0.20718325791855205","0.2539027149321267","0.2786764705882353","0.5667420814479638","0.34833144796380083","0.2348133484162896","0.41498868778280545","1.0","0.584841628959276","0.1842760180995475","0.7845022624434388","0.00879524886877828","0.17290723981900452","0.14581447963800906","0.1382918552036199","0.08512443438914027","0.11928733031674207","0.15096153846153845","0.12488687782805429","0.1488122171945701","0.09717194570135745","0.09145927601809956","0.039705882352941174","0.05814479638009049","0.057748868778280546","0.19770927601809954","0.10523190045248869","0.11091628959276018","0.2773755656108597","0.128591628959276","0.025876696832579184","0.07013574660633484","0.08614253393665158","0.10192307692307691","0.11894796380090497","0.11057692307692307","0.12109728506787329","0.06504524886877827","0.20265837104072396","0.11628959276018098","0.15345022624434387","0.16411199095022624","0.1253393665158371"
"NUAK1","0.6573258606885509","0.4175340272217774","0.12389911929543633","0.4675740592473979","0.4253402722177742","0.3967173738991193","0.1933546837469976","0.161128903122498","0.3841072858286629","0.12189751801441152","0.787830264211369","0.6285028022417934","0.7121697357886309","1.0","0.1801441152922338","0.17554043234587668","0.11469175340272218","0.1289031224979984","0.233386709367494","0.17574059247397916","0.44075260208166533","0.17834267413931146","0.000800640512409928","0.42433947157726176","0.42954363490792635","0.14371497197758207","0.1078863090472378","0.200160128102482","0.06565252201761408","0.2009607686148919","0.466773418734988","0.23418734987990392","0.26921537229783826","0.07606084867894315","0.10788630904723778","0.054243394715772615","0.38730984787830264","0.11969575660528424","0.33626901521216973","0.544435548438751","0.21377101681345076","0.0488390712570056","0.11248999199359487","0.23378702962369896","0.4435548438751","0.5132105684547638","0.1289031224979984","0.022818254603682944","0.08646917534027222","0.07165732586068856","0.1913530824659728","0.5300240192153723","0.3158526821457166","0.0020016012810248197"
"DCLK1","0.34434130667618706","0.1749375223134595","0.008746876115672974","0.05551588718314887","0.11951088896822563","0.07979293109603712","0.08014994644769725","0.21126383434487683","0.42234916101392356","0.22902534808996786","0.3050696179935737","0.28168511245983574","0.5717600856836844","1.0","0.3436272759728668","0.4491253123884327","0.3226526240628347","0.18136379864334165","0.1965369510888968","0.21081756515530167","0.2979293109603713","0.019457336665476617","0.00035701535166012135","0.2097465191003213","0.13754016422706175","0.09175294537665118","0.05658693323812924","0.16815423063191717","0.022491967154587646","0.12602641913602283","0.14887540164227062","0.06390574794716172","0.030971081756515525","0.006604784005712246","0.016779721528025704","0.001071046054980364","0.041681542306319166","0.06935023205997858","0.02106390574794716","0.1806497679400214","0.10362370581935022","0.0057122456265619416","0.3307747233131025","0.05194573366654766","0.15780078543377363","0.16279900035701533","0.0817565155301678","0.04551945733666547","0.020706890396287037","0.022313459478757586","0.07140307033202427","0.12290253480899678","0.11906461977865047","0.00017850767583006067"
"ACVRL1","0.3897688518378174","0.3843122394846533","0.10223569533914363","0.08340280409245926","0.146229632436529","0.09564228874573702","0.2162940507768094","0.03156498673740053","0.030617658203865104","0.03793103448275862","0.021371731716559303","0.033724895793861315","0.04342553997726412","0.033649109511178485","0.039939370973853736","0.038878363016294055","0.02800303145130732","0.04153088291019326","0.04524441076165214","0.052065176203107244","0.3081470253884047","0.16809397499052672","0.0012125805229253506","0.327245168624479","0.33660477453580906","0.14770746494884426","0.30000000000000004","0.2416066691928761","0.07593785524820008","0.21546040166729824","0.3116331943918151","0.08116710875331566","0.10640394088669951","0.12898825312618417","0.189010989010989","0.013338385752178857","1.0","0.08291019325502084","0.05388404698749527","0.199090564607806","0.025426297840090945","0.04281924971580145","0.05668813944676014","0.15172413793103448","0.10795755968169762","0.1394467601364153","0.23615005683971205","0.2930655551345207","0.105721864342554","0.02023493747631679","0.30670708601743085","0.2931413414172035","0.23042819249715804","0.003486169003410383"
"MAPKAPK3","0.142364990689013","0.13715083798882682","0.3316108007448789","0.1111266294227188","0.15302607076350094","0.11378026070763501","0.1659217877094972","0.0712290502793296","0.08845437616387336","0.0648975791433892","0.03072625698324022","0.04078212290502793","0.09013035381750464","0.07718808193668528","0.06070763500931098","0.057448789571694595","0.06084729981378026","0.06256983240223463","0.06415270018621973","0.0802607076350093","0.14878957169459964","0.291852886405959","0.13049348230912478","0.1329608938547486","0.11815642458100557","0.10391061452513967","0.1308193668528864","0.1425512104283054","0.36266294227188084","0.1472998137802607","0.14124767225325885","0.6091247672253258","1.0","0.22905027932960895","0.30898510242085664","0.10595903165735567","0.26806331471135936","0.19385474860335195","0.8336126629422719","0.11331471135940409","0.1382216014897579","0.13337988826815642","0.2498137802607076","0.17206703910614524","0.4149906890130354","0.4377094972067039","0.136219739292365","0.2238361266294227","0.1697392923649907","0.12523277467411545","0.4359404096834264","0.1266294227188082","0.19222532588454375","0.20670391061452512"
"MAPKAPK2","0.5503924826677362","0.6103248725147539","0.669168624305277","0.7235432303901908","0.6613189709505529","0.7209075803586775","0.5676960980920186","0.14765369850455512","0.12914685154414712","0.14530453217211942","0.23594797456024752","0.27422219675700454","0.14473156477396437","0.12719876239041997","0.14094997994614109","0.1631238182547413","0.127313355870051","0.14221050822208217","0.2990889818369335","0.2103936286025325","0.6129605225462671","0.6336446456196643","0.5964017647395863","0.5011172864264023","0.7180427433679023","0.5445482152065548","0.49842433965507366","0.5515384174640463","0.5020340342634504","0.5251819171489142","0.7165530281326993","0.9103306021887354","0.8914226780496188","0.5340056150805019","0.6279722683779293","0.2785767489829829","1.0","0.5780668079986249","0.9373746633816535","0.53492236291755","0.5051280582134876","0.23021830057869708","0.7061250214862774","0.5037529364579155","0.5387612444851888","0.59966767890907","0.6583395404801468","0.8971523520311695","0.49172062109665954","0.7275540021772762","0.6786225863748353","0.7277831891365381","0.574113332951355","0.4785423709390935"
"NEK7","0.5649962321024868","0.40109269027882444","0.6284853051996986","0.6544837980406932","0.734457422758101","1.0","0.4451770911831198","0.2774114544084401","0.1734174830444612","0.19866239638281838","0.11247174076865109","0.12264506405425772","0.16013564431047475","0.1731348907309721","0.27034664657121327","0.30953278070836476","0.1639035418236624","0.22211755840241146","0.5985305199698568","0.36115297663903545","0.4105124340617935","0.5155425772418991","0.2825923134890731","0.43839487565938207","0.3985493594574228","0.5568952524491334","0.288715146948003","0.4653353428786737","0.22268274302938962","0.49529012810851547","0.3880934438583271","0.48605877920120577","0.5240203466465712","0.1313112283345893","0.14101356443104746","0.10239261492087416","0.5364544084400905","0.2938018085908063","0.3534287867370008","0.6688018085908064","0.35427656367746796","0.0934438583270535","0.26224566691785983","0.27486812358703844","0.24547852298417483","0.25","0.273172569706104","0.2537678975131877","0.1512810851544838","0.18406179351921628","0.3340241145440844","0.5202524491333836","0.3648266767143934","0.07272042200452147"
"NEK9","0.5935222158838817","0.5354630157824682","0.5824935032008621","0.7310642073905053","0.6531026177346771","0.7265006021423592","0.69937250427838","0.1878684160486785","0.19699562654497055","0.25416745895924453","0.7499524624453319","0.7281485707041897","0.2674779742663371","0.24491348165050392","0.19572795842048554","0.26918932623439185","0.2544843759903658","0.19407998985865504","0.30867718831209995","0.2177853837865247","0.5704506560182545","0.6939215313430944","0.6058819800976105","0.9692590479812385","0.9729986689484693","0.8431260695949802","0.4980668061101604","0.8466755403435382","0.35291880585662677","0.8441402040945681","0.9970209799074604","0.42885212651327886","0.32236800405653804","0.2412372440894974","0.36128541547822784","0.2600621157380998","0.5624009634277747","0.38777967927996454","0.5311529441592192","0.9387082461811499","0.9679279964505292","0.1602966343411295","0.7205425619572797","0.6566520884832351","0.39405463649616534","0.39779425746339614","0.5319135450339102","0.6171008429993029","0.2672244406414401","0.7133168536477151","0.762375610065285","1.0","0.6607720098878115","0.0891170691512962"
"STK25","0.4665815240527884","0.4048105576841209","0.36724137931034484","0.4748829289059174","0.45487441464452955","0.41413367390378886","0.5419327373350361","0.37658578118348235","0.4819071945508727","0.4289059174116645","0.9165602383993189","1.0","0.600681140911026","0.5389527458492975","0.36475095785440614","0.4346530438484461","0.501064282673478","0.362962962962963","0.31247339293316306","0.302767134951043","0.46828437633035336","0.5227756492124308","0.36104725415070243","0.6023839931885909","0.6868880374627501","0.46360153256704983","0.43358876117496803","0.4887186036611324","0.43635589612601106","0.47083865474670067","0.6628352490421455","0.26781609195402295","0.22720306513409963","0.3419753086419753","0.4118348233290762","0.21634738186462324","0.5361856108982546","0.39991485738612176","0.8637718177948063","0.5985525755640698","0.6017454235845041","0.2679863771817795","0.7420178799489144","0.6147296722009365","0.4444444444444445","0.4355044699872286","0.4516815666240953","0.6475095785440612","0.36049382716049383","0.6670923797360578","0.89272030651341","0.6534695615155385","0.5766283524904214","0.08535547041294168"
"STK24","0.46960507757404796","0.33321579689703806","0.1843088857545839","0.34495768688293366","0.4030324400564175","0.624823695345557","0.597179125528914","0.1268335684062059","0.19777856135401975","0.14502820874471087","0.18286318758815231","0.1633286318758815","0.1900564174894217","0.25493653032440056","0.12961918194640337","0.1268688293370945","0.17552891396332862","0.10952045133991536","0.09456981664315937","0.09379407616361071","0.40803949224259517","0.4046544428772919","0.5039139633286318","0.7059238363892806","0.5371297602256699","0.4078279266572637","0.4381523272214386","0.34555712270803945","0.8935119887165021","0.36008462623413257","0.40190409026798307","0.17031029619181945","0.13645980253878703","0.24668547249647388","0.2791960507757405","0.08067700987306065","0.4140691114245416","0.4105430183356841","0.14090267983074753","0.3578984485190409","0.2996826516220028","0.12566995768688294","0.23836389280677006","0.36572637517630463","0.857545839210155","1.0","0.46170662905500703","0.3379407616361072","0.2776445698166431","0.30331452750352605","0.3772919605077574","0.4348730606488011","0.7986600846262341","0.12454160789844851"
"KSR2","0.001145475372279496","0.001145475372279496","0.001145475372279496","0.0","0.0","0.0","0.00572737686139748","0.0990836197021764","0.1775486827033219","0.1219931271477663","0.6391752577319587","0.7296678121420389","0.28751431844215347","0.293241695303551","0.13402061855670103","0.15406643757159222","0.2101947308132875","0.07445589919816724","0.03207331042382589","0.03665521191294387","0.00572737686139748","0.001145475372279496","0.001145475372279496","0.001145475372279496","0.008018327605956473","0.010309278350515464","0.01374570446735395","0.002290950744558992","0.0034364261168384875","0.002290950744558992","0.0034364261168384875","0.001145475372279496","0.0","0.029782359679266894","0.05670103092783505","0.0","0.006872852233676975","0.006872852233676975","0.001145475372279496","0.002290950744558992","0.0","0.021764032073310423","1.0","0.01145475372279496","0.0034364261168384875","0.004581901489117984","0.009163802978235968","0.0","0.008018327605956473","0.1958762886597938","0.06071019473081329","0.0","0.002290950744558992","0.0"
"PHKG2","0.0812051077414206","0.08403830806065443","0.10837988826815642","0.09503192338387868","0.09622905027932963","0.07893056664006386","0.11396648044692737","0.05857940941739825","0.07527932960893856","0.0684756584197925","0.1886272944932163","0.19760574620909818","0.11324820430965682","0.11699920191540304","0.06727853152434157","0.0870710295291301","0.07523942537909017","0.05957701516360734","0.06352753391859538","0.06368715083798883","0.10011971268954509","0.07867118914604948","0.11167198723064645","0.1102952913008779","0.12108938547486034","0.09908220271348762","0.12460095770151637","0.09449321628092577","0.09553072625698325","0.0936951316839585","0.15071827613727057","0.049999999999999996","0.037170790103751","0.09948124501197127","0.12958898643256186","0.09561053471667998","0.14283719074221868","0.11520351157222665","0.036472466081404635","0.12581803671189146","0.10690343176376696","0.03920590582601756","0.18004788507581804","0.18112529928172386","0.12278531524341581","0.12657621707901037","0.13611332801276935","0.16795690343176378","0.09106145251396648","1.0","0.20399042298483638","0.11967278531524343","0.11683958499600959","0.05814046288906624"
